time,.Header.seq,.Header.stamp.secs,.Header.stamp.nsecs,.Header.frame_id,.Latitude,.Longitude,.Altitude,.HDOP,.UTM_easting,.UTM_northing,.UTC,.Zone,.Letter,.fixed_quality
2023/02/20/17:51:06.177987,0,82266,0,GNSS,42.33826604,71.08661751833333,33.141,0.62,671894.0519313037,4689443.225362745,225106.0,42,T,4
2023/02/20/17:51:07.132145,0,82267,0,GNSS,42.338266035,71.086617505,33.143,0.62,671894.0508464952,4689443.22478058,225107.0,42,T,4
2023/02/20/17:51:08.163187,0,82268,0,GNSS,42.338266018333336,71.08661748666667,33.139,0.62,671894.049381558,4689443.222892812,225108.0,42,T,4
2023/02/20/17:51:09.155289,0,82269,0,GNSS,42.338265985,71.08661746166666,33.136,0.62,671894.0474128185,4689443.219140859,225109.0,42,T,4
2023/02/20/17:51:10.163359,0,82270,0,GNSS,42.33826598666667,71.08661745833334,33.138,0.62,671894.047133669,4689443.219319191,225110.0,42,T,4
2023/02/20/17:51:11.149094,0,82271,0,GNSS,42.33826603666667,71.08661751833333,33.138,0.62,671894.0519403866,4689443.224992605,225111.0,42,T,4
2023/02/20/17:51:12.134307,0,82272,0,GNSS,42.338266018333336,71.08661749666666,33.142,0.62,671894.0502053847,4689443.222913028,225112.0,42,T,4
2023/02/20/17:51:13.173021,0,82273,0,GNSS,42.338266015,71.08661750666667,33.138,0.62,671894.0510382964,4689443.222563101,225113.0,42,T,4
2023/02/20/17:51:14.165864,0,82274,0,GNSS,42.33826602333333,71.08661749666666,33.144,0.62,671894.0501917604,4689443.2234682385,225114.0,42,T,4
2023/02/20/17:51:15.299375,0,82275,0,GNSS,42.33826603666667,71.08661752,33.137,0.62,671894.0520776928,4689443.224995974,225115.0,42,T,4
2023/02/20/17:51:16.163559,0,82276,0,GNSS,42.33826603,71.08661750333333,33.138,0.62,671894.0507228111,4689443.224221999,225116.0,42,T,4
2023/02/20/17:51:17.296171,0,82277,0,GNSS,42.338266,71.08661751,33.142,0.62,671894.0513537775,4689443.220904204,225117.0,42,T,4
2023/02/20/17:51:18.154485,0,82278,0,GNSS,42.33826601,71.0866175,33.142,0.62,671894.0505027,4689443.221994412,225118.0,42,T,4
2023/02/20/17:51:19.396683,0,82279,0,GNSS,42.338266018333336,71.08661748333333,33.139,0.62,671894.0491069476,4689443.222886073,225119.0,42,T,4
2023/02/20/17:51:20.177291,0,82280,0,GNSS,42.33826603166667,71.08661751833333,33.138,0.62,671894.051954011,4689443.224437393,225120.0,42,T,4
2023/02/20/17:51:21.176845,0,82281,0,GNSS,42.33826602166667,71.086617485,33.141,0.62,671894.0492351709,4689443.223259583,225121.0,42,T,4
2023/02/20/17:51:22.177566,0,82282,0,GNSS,42.338266043333334,71.08661750333333,33.143,0.62,671894.0506864797,4689443.225702563,225122.0,42,T,4
2023/02/20/17:51:23.314806,0,82283,0,GNSS,42.33826603,71.08661747,33.142,0.62,671894.0479767206,4689443.224154613,225123.0,42,T,4
2023/02/20/17:51:24.160254,0,82284,0,GNSS,42.33826602333333,71.086617485,33.141,0.62,671894.0492306296,4689443.223444655,225124.0,42,T,4
2023/02/20/17:51:25.314856,0,82285,0,GNSS,42.338266015,71.08661745333333,33.145,0.62,671894.0466445502,4689443.222455285,225125.0,42,T,4
2023/02/20/17:51:26.393308,0,82286,0,GNSS,42.338266026666666,71.086617485,33.14,0.62,671894.0492215466,4689443.223814795,225126.0,42,T,4
2023/02/20/17:51:27.204174,0,82287,0,GNSS,42.338265996666664,71.08661749166667,33.14,0.62,671894.0498525109,4689443.220497,225127.0,42,T,4
2023/02/20/17:51:28.201814,0,82288,0,GNSS,42.33826599166667,71.08661744666666,33.146,0.62,671894.0461589117,4689443.219850818,225128.0,42,T,4
2023/02/20/17:51:29.195807,0,82289,0,GNSS,42.338266016666665,71.08661744333334,33.152,0.62,671894.0458161819,4689443.222620139,225129.0,42,T,4
2023/02/20/17:51:30.174813,0,82290,0,GNSS,42.33826602,71.08661748333333,33.143,0.62,671894.0491024063,4689443.223071143,225130.0,42,T,4
2023/02/20/17:51:31.218656,0,82291,0,GNSS,42.33826601166667,71.08661751666666,33.147,0.62,671894.0518712039,4689443.222213177,225131.0,42,T,4
2023/02/20/17:51:32.175383,0,82292,0,GNSS,42.338265998333334,71.08661750333333,33.152,0.62,671894.0508090984,4689443.220705655,225132.0,42,T,4
2023/02/20/17:51:33.208726,0,82293,0,GNSS,42.33826602333333,71.08661749833334,33.151,0.62,671894.0503290645,4689443.223471609,225133.0,42,T,4
2023/02/20/17:51:34.299283,0,82294,0,GNSS,42.33826599166667,71.086617525,33.149,0.62,671894.0526122259,4689443.220009175,225134.0,42,T,4
2023/02/20/17:51:35.145020,0,82295,0,GNSS,42.338265981666666,71.08661752,33.152,0.62,671894.05222756,4689443.218888643,225135.0,42,T,4
2023/02/20/17:51:36.168284,0,82296,0,GNSS,42.338266025,71.08661749,33.146,0.62,671894.0496380004,4689443.223639834,225136.0,42,T,4
2023/02/20/17:51:37.179816,0,82297,0,GNSS,42.338266025,71.086617535,33.146,0.62,671894.053345224,4689443.223730805,225137.0,42,T,4
2023/02/20/17:51:38.179862,0,82298,0,GNSS,42.33826601166667,71.086617515,33.15,0.62,671894.0517338999,4689443.222209807,225138.0,42,T,4
2023/02/20/17:51:39.190240,0,82299,0,GNSS,42.33826601,71.08661749666666,33.15,0.62,671894.0502280919,4689443.221987674,225139.0,42,T,4
2023/02/20/17:51:40.179699,0,82300,0,GNSS,42.33826601166667,71.086617515,33.147,0.62,671894.0517338999,4689443.222209807,225140.0,42,T,4
2023/02/20/17:51:41.246182,0,82301,0,GNSS,42.338265995,71.08661747333333,33.152,0.62,671894.0483467029,4689443.220274868,225141.0,42,T,4
2023/02/20/17:51:42.151862,0,82302,0,GNSS,42.33826599,71.08661748833333,33.148,0.62,671894.0495960664,4689443.21974998,225142.0,42,T,4
2023/02/20/17:51:43.190953,0,82303,0,GNSS,42.33826602166667,71.08661752833333,33.148,0.62,671894.0528050883,4689443.223347185,225143.0,42,T,4
2023/02/20/17:51:44.182343,0,82304,0,GNSS,42.33826603666667,71.08661750833333,33.153,0.62,671894.051116562,4689443.224972389,225144.0,42,T,4
2023/02/20/17:51:45.189838,0,82305,0,GNSS,42.338266043333334,71.08661747833334,33.153,0.62,671894.0486269138,4689443.225652023,225145.0,42,T,4
2023/02/20/17:51:46.193042,0,82306,0,GNSS,42.338266018333336,71.08661750333333,33.15,0.62,671894.0507546011,4689443.222926505,225146.0,42,T,4
2023/02/20/17:51:47.190870,0,82307,0,GNSS,42.33826603,71.086617455,33.149,0.62,671894.0467409815,4689443.224124289,225147.0,42,T,4
2023/02/20/17:51:48.171374,0,82308,0,GNSS,42.33826603,71.08661749833334,33.147,0.62,671894.0503108988,4689443.22421189,225148.0,42,T,4
2023/02/20/17:51:49.229789,0,82309,0,GNSS,42.338266026666666,71.08661753833333,33.149,0.62,671894.0536152909,4689443.223922611,225149.0,42,T,4
2023/02/20/17:51:50.199335,0,82310,0,GNSS,42.33826602833334,71.08661752166667,33.151,0.62,671894.052237704,4689443.224073989,225150.0,42,T,4
2023/02/20/17:51:51.175382,0,82311,0,GNSS,42.33826602833334,71.086617475,33.151,0.62,671894.0483931785,4689443.223979649,225151.0,42,T,4
2023/02/20/17:51:52.171765,0,82312,0,GNSS,42.33826602166667,71.08661749333334,33.144,0.62,671894.0499216936,4689443.22327643,225152.0,42,T,4
2023/02/20/17:51:53.222300,0,82313,0,GNSS,42.338266005,71.0866175,33.139,0.62,671894.0505163244,4689443.221439201,225153.0,42,T,4
2023/02/20/17:51:54.258967,0,82314,0,GNSS,42.338266,71.08661749,33.15,0.62,671894.0497061219,4689443.220863773,225154.0,42,T,4
2023/02/20/17:51:55.183940,0,82315,0,GNSS,42.33826602833334,71.08661750833333,33.144,0.62,671894.051139269,4689443.224047035,225155.0,42,T,4
2023/02/20/17:51:56.181275,0,82316,0,GNSS,42.338266018333336,71.08661751666666,33.146,0.62,671894.0518530383,4689443.222953459,225156.0,42,T,4
2023/02/20/17:51:57.183711,0,82317,0,GNSS,42.33826600166667,71.08661748666667,33.15,0.62,671894.0494269722,4689443.221042104,225157.0,42,T,4
2023/02/20/17:51:58.171731,0,82318,0,GNSS,42.338266008333335,71.08661748333333,33.147,0.62,671894.0491341962,4689443.221775649,225158.0,42,T,4
2023/02/20/17:51:59.385049,0,82319,0,GNSS,42.33826603,71.08661750666667,33.141,0.62,671894.0509974236,4689443.224228737,225159.0,42,T,4
2023/02/20/17:52:00.220304,0,82320,0,GNSS,42.33826603166667,71.086617515,33.143,0.62,671894.0516794027,4689443.224430655,225200.0,42,T,4
2023/02/20/17:52:01.143255,0,82321,0,GNSS,42.338266015,71.08661747166667,33.142,0.62,671894.0481548996,4689443.222492347,225201.0,42,T,4
2023/02/20/17:52:02.167380,0,82322,0,GNSS,42.33826602,71.08661748833333,33.144,0.62,671894.0495143207,4689443.223081251,225202.0,42,T,4
2023/02/20/17:52:03.187408,0,82323,0,GNSS,42.338266015,71.0866175,33.144,0.62,671894.0504890758,4689443.222549624,225203.0,42,T,4
2023/02/20/17:52:04.202003,0,82324,0,GNSS,42.33826604,71.08661750166667,33.145,0.62,671894.0505582584,4689443.225329052,225204.0,42,T,4
2023/02/20/17:52:05.406997,0,82325,0,GNSS,42.33826602833334,71.08661749333334,33.144,0.62,671894.0499035278,4689443.224016711,225205.0,42,T,4
2023/02/20/17:52:06.204298,0,82326,0,GNSS,42.33826603833333,71.08661749333334,33.144,0.62,671894.0498762793,4689443.225127135,225206.0,42,T,4
2023/02/20/17:52:07.174855,0,82327,0,GNSS,42.33826603166667,71.08661748166666,33.145,0.62,671894.0489333121,4689443.224363269,225207.0,42,T,4
2023/02/20/17:52:08.147437,0,82328,0,GNSS,42.33826602333333,71.08661743,33.145,0.62,671894.0446995792,4689443.223333467,225208.0,42,T,4
2023/02/20/17:52:09.171630,0,82329,0,GNSS,42.33826603,71.086617435,33.146,0.62,671894.0450933259,4689443.224083857,225209.0,42,T,4
2023/02/20/17:52:10.177046,0,82330,0,GNSS,42.33826602166667,71.08661747166667,33.146,0.62,671894.0481367339,4689443.22323263,225210.0,42,T,4
2023/02/20/17:52:11.200770,0,82331,0,GNSS,42.338265995,71.08661743833333,33.143,0.62,671894.0454633061,4689443.220204112,225211.0,42,T,4
2023/02/20/17:52:12.201797,0,82332,0,GNSS,42.338266015,71.08661745,33.144,0.62,671894.0463699399,4689443.2224485455,225212.0,42,T,4
2023/02/20/17:52:13.149370,0,82333,0,GNSS,42.33826602333333,71.08661749166667,33.144,0.62,671894.0497798481,4689443.223458132,225213.0,42,T,4
2023/02/20/17:52:14.181356,0,82334,0,GNSS,42.338266006666665,71.08661747333333,33.145,0.62,671894.048314913,4689443.221570362,225214.0,42,T,4
2023/02/20/17:52:15.187428,0,82335,0,GNSS,42.33826603833333,71.08661749166667,33.143,0.62,671894.0497389752,4689443.225123766,225215.0,42,T,4
2023/02/20/17:52:16.198098,0,82336,0,GNSS,42.33826602,71.08661747833334,33.148,0.62,671894.0486904939,4689443.223061034,225216.0,42,T,4
2023/02/20/17:52:17.199593,0,82337,0,GNSS,42.33826601166667,71.08661746666667,33.147,0.62,671894.047752068,4689443.222112097,225217.0,42,T,4
2023/02/20/17:52:18.169295,0,82338,0,GNSS,42.338266018333336,71.08661748833333,33.15,0.62,671894.049518862,4689443.222896181,225218.0,42,T,4
2023/02/20/17:52:19.157943,0,82339,0,GNSS,42.33826602833334,71.086617495,33.141,0.62,671894.050040832,4689443.22402008,225219.0,42,T,4
2023/02/20/17:52:20.186803,0,82340,0,GNSS,42.338266016666665,71.08661747,33.142,0.62,671894.048013052,4689443.222674048,225220.0,42,T,4
2023/02/20/17:52:21.203064,0,82341,0,GNSS,42.33826605,71.08661748,33.14,0.62,671894.0487460522,4689443.226395677,225221.0,42,T,4
2023/02/20/17:52:22.201015,0,82342,0,GNSS,42.338266025,71.08661746333334,33.147,0.62,671894.0474411284,4689443.223585925,225222.0,42,T,4
2023/02/20/17:52:23.190999,0,82343,0,GNSS,42.33826603666667,71.08661749333334,33.141,0.62,671894.0498808208,4689443.224942066,225223.0,42,T,4
2023/02/20/17:52:24.150764,0,82344,0,GNSS,42.33826602833334,71.086617475,33.143,0.62,671894.0483931785,4689443.223979649,225224.0,42,T,4
2023/02/20/17:52:25.183830,0,82345,0,GNSS,42.33826603333333,71.08661747333333,33.141,0.62,671894.0482422501,4689443.224531492,225225.0,42,T,4
2023/02/20/17:52:26.190508,0,82346,0,GNSS,42.33826603333333,71.08661749,33.146,0.62,671894.0496152933,4689443.224565185,225226.0,42,T,4
2023/02/20/17:52:27.167461,0,82347,0,GNSS,42.33826604833333,71.08661751666666,33.137,0.62,671894.0517712925,4689443.22628473,225227.0,42,T,4
2023/02/20/17:52:28.170068,0,82348,0,GNSS,42.33826605833333,71.08661749666666,33.143,0.62,671894.0500963904,4689443.227354723,225228.0,42,T,4
2023/02/20/17:52:29.182492,0,82349,0,GNSS,42.33826603166667,71.08661747833334,33.14,0.62,671894.0486587038,4689443.22435653,225229.0,42,T,4
2023/02/20/17:52:30.220452,0,82350,0,GNSS,42.33826603166667,71.08661749333334,33.141,0.62,671894.049894445,4689443.224386854,225230.0,42,T,4
2023/02/20/17:52:31.221393,0,82351,0,GNSS,42.33826605,71.086617495,33.139,0.62,671894.0499817934,4689443.226426,225231.0,42,T,4
2023/02/20/17:52:32.174570,0,82352,0,GNSS,42.338266041666664,71.08661747833334,33.135,0.62,671894.0486314553,4689443.225466954,225232.0,42,T,4
2023/02/20/17:52:33.175957,0,82353,0,GNSS,42.338266035,71.08661744666666,33.138,0.62,671894.0460408345,4689443.224662653,225233.0,42,T,4
2023/02/20/17:52:34.176696,0,82354,0,GNSS,42.33826603666667,71.086617455,33.138,0.62,671894.0467228157,4689443.224864571,225234.0,42,T,4
2023/02/20/17:52:35.195080,0,82355,0,GNSS,42.33826603666667,71.08661749666666,33.14,0.62,671894.0501554289,4689443.224948804,225235.0,42,T,4
2023/02/20/17:52:36.134135,0,82356,0,GNSS,42.33826602833334,71.086617475,33.144,0.62,671894.0483931785,4689443.223979649,225236.0,42,T,4
2023/02/20/17:52:37.187327,0,82357,0,GNSS,42.338266055,71.08661751,33.136,0.62,671894.0512039104,4689443.227011535,225237.0,42,T,4
2023/02/20/17:52:38.158013,0,82358,0,GNSS,42.338266008333335,71.08661747666666,33.142,0.62,671894.0485849797,4689443.221762171,225238.0,42,T,4
2023/02/20/17:52:39.189601,0,82359,0,GNSS,42.33826604666667,71.08661750333333,33.139,0.62,671894.0506773968,4689443.226072704,225239.0,42,T,4
2023/02/20/17:52:40.139378,0,82360,0,GNSS,42.33826603666667,71.08661749666666,33.137,0.62,671894.0501554289,4689443.224948804,225240.0,42,T,4
2023/02/20/17:52:41.184954,0,82361,0,GNSS,42.338266061666666,71.08661748833333,33.134,0.62,671894.0494007849,4689443.2277080165,225241.0,42,T,4
2023/02/20/17:52:42.236475,0,82362,0,GNSS,42.338266016666665,71.08661747666666,33.136,0.62,671894.0485622727,4689443.222687525,225242.0,42,T,4
2023/02/20/17:52:43.190683,0,82363,0,GNSS,42.338266041666664,71.08661751166666,33.135,0.62,671894.0513775459,4689443.225534339,225243.0,42,T,4
2023/02/20/17:52:44.149189,0,82364,0,GNSS,42.33826603333333,71.08661747166667,33.135,0.62,671894.0481049439,4689443.224528123,225244.0,42,T,4
2023/02/20/17:52:45.173624,0,82365,0,GNSS,42.338266051666665,71.08661743666667,33.139,0.62,671894.0451715934,4689443.226493145,225245.0,42,T,4
2023/02/20/17:52:46.181520,0,82366,0,GNSS,42.338266015,71.086617495,33.133,0.62,671894.0500771634,4689443.222539516,225246.0,42,T,4
2023/02/20/17:52:47.191564,0,82367,0,GNSS,42.33826601,71.08661748666667,33.136,0.62,671894.0494042651,4689443.221967457,225247.0,42,T,4
2023/02/20/17:52:48.170711,0,82368,0,GNSS,42.33826601,71.08661750166667,33.133,0.62,671894.0506400042,4689443.221997781,225248.0,42,T,4
2023/02/20/17:52:49.183274,0,82369,0,GNSS,42.33826602,71.08661749666666,33.132,0.62,671894.0502008433,4689443.223098096,225249.0,42,T,4
2023/02/20/17:52:50.192030,0,82370,0,GNSS,42.338266025,71.08661750333333,33.133,0.62,671894.0507364355,4689443.223666788,225250.0,42,T,4
2023/02/20/17:52:51.192874,0,82371,0,GNSS,42.33826604,71.08661751833333,33.138,0.62,671894.0519313037,4689443.225362745,225251.0,42,T,4
2023/02/20/17:52:52.191046,0,82372,0,GNSS,42.338266035,71.08661752166667,33.137,0.62,671894.0522195384,4689443.2248142725,225252.0,42,T,4
2023/02/20/17:52:53.199380,0,82373,0,GNSS,42.33826602333333,71.08661752833333,33.139,0.62,671894.0528005469,4689443.223532256,225253.0,42,T,4
2023/02/20/17:52:54.170160,0,82374,0,GNSS,42.33826604,71.08661752333333,33.14,0.62,671894.0523432181,4689443.225372853,225254.0,42,T,4
2023/02/20/17:52:55.174172,0,82375,0,GNSS,42.33826603833333,71.08661752833333,33.14,0.62,671894.052759674,4689443.22519789,225255.0,42,T,4
2023/02/20/17:52:56.188589,0,82376,0,GNSS,42.33826601333333,71.08661753833333,33.137,0.62,671894.0536516223,4689443.222442047,225256.0,42,T,4
2023/02/20/17:52:57.194602,0,82377,0,GNSS,42.33826603666667,71.086617535,33.143,0.62,671894.053313434,4689443.225026298,225257.0,42,T,4
2023/02/20/17:52:58.188565,0,82378,0,GNSS,42.33826603833333,71.08661752166667,33.144,0.62,671894.0522104555,4689443.225184414,225258.0,42,T,4
2023/02/20/17:52:59.215250,0,82379,0,GNSS,42.33826603666667,71.08661752833333,33.147,0.62,671894.0527642155,4689443.225012821,225259.0,42,T,4
2023/02/20/17:53:00.163458,0,82380,0,GNSS,42.338266018333336,71.086617535,33.143,0.62,671894.0533633898,4689443.222990522,225300.0,42,T,4
2023/02/20/17:53:01.189066,0,82381,0,GNSS,42.33826602,71.086617545,33.147,0.62,671894.0541826751,4689443.223195806,225301.0,42,T,4
2023/02/20/17:53:02.164744,0,82382,0,GNSS,42.338266008333335,71.086617485,33.147,0.62,671894.0492715024,4689443.221779018,225302.0,42,T,4
2023/02/20/17:53:03.214029,0,82383,0,GNSS,42.338266026666666,71.08661750333333,33.142,0.62,671894.050731894,4689443.223851857,225303.0,42,T,4
2023/02/20/17:53:04.177562,0,82384,0,GNSS,42.33826602333333,71.08661752166667,33.147,0.62,671894.0522513284,4689443.223518779,225304.0,42,T,4
2023/02/20/17:53:05.193803,0,82385,0,GNSS,42.33826604666667,71.08661754666667,33.147,0.62,671894.0542473163,4689443.226160307,225305.0,42,T,4
2023/02/20/17:53:06.154868,0,82386,0,GNSS,42.33826603833333,71.08661754,33.141,0.62,671894.053720807,4689443.225221476,225306.0,42,T,4
2023/02/20/17:53:07.189408,0,82387,0,GNSS,42.338266026666666,71.08661754,33.143,0.62,671894.053752597,4689443.223925982,225307.0,42,T,4
2023/02/20/17:53:08.186494,0,82388,0,GNSS,42.33826602166667,71.08661753333334,33.144,0.62,671894.0532170007,4689443.223357293,225308.0,42,T,4
2023/02/20/17:53:09.194329,0,82389,0,GNSS,42.33826602,71.08661754166667,33.148,0.62,671894.0539080668,4689443.223189068,225309.0,42,T,4
2023/02/20/17:53:10.248175,0,82390,0,GNSS,42.338266026666666,71.08661755,33.15,0.62,671894.0545764217,4689443.223946197,225310.0,42,T,4
2023/02/20/17:53:11.180345,0,82391,0,GNSS,42.338266018333336,71.08661750333333,33.144,0.62,671894.0507546011,4689443.222926505,225311.0,42,T,4
2023/02/20/17:53:12.174480,0,82392,0,GNSS,42.33826603166667,71.08661752,33.14,0.62,671894.0520913171,4689443.224440764,225312.0,42,T,4
2023/02/20/17:53:13.170652,0,82393,0,GNSS,42.33826603666667,71.08661752666667,33.146,0.62,671894.0526269113,4689443.225009452,225313.0,42,T,4
2023/02/20/17:53:14.177877,0,82394,0,GNSS,42.33826603166667,71.08661754333333,33.139,0.62,671894.054013581,4689443.224487932,225314.0,42,T,4
2023/02/20/17:53:15.236991,0,82395,0,GNSS,42.338266041666664,71.08661756666666,33.14,0.62,671894.0559085942,4689443.225645526,225315.0,42,T,4
2023/02/20/17:53:16.208366,0,82396,0,GNSS,42.33826600166667,71.08661753833333,33.143,0.62,671894.0536834123,4689443.221146553,225316.0,42,T,4
2023/02/20/17:53:17.294004,0,82397,0,GNSS,42.33826604,71.08661753666667,33.142,0.62,671894.0534416552,4689443.225399808,225317.0,42,T,4
2023/02/20/17:53:18.256269,0,82398,0,GNSS,42.338266035,71.08661753833333,33.144,0.62,671894.0535925836,4689443.224847966,225318.0,42,T,4
2023/02/20/17:53:19.224833,0,82399,0,GNSS,42.33826601166667,71.086617525,33.144,0.62,671894.0525577287,4689443.222230023,225319.0,42,T,4
2023/02/20/17:53:20.181922,0,82400,0,GNSS,42.338266043333334,71.08661753666667,33.144,0.62,671894.0534325724,4689443.225769949,225320.0,42,T,4
2023/02/20/17:53:21.195886,0,82401,0,GNSS,42.33826604666667,71.08661755166666,33.143,0.62,671894.0546592287,4689443.226170415,225321.0,42,T,4
2023/02/20/17:53:22.147122,0,82402,0,GNSS,42.338266035,71.08661753166666,33.145,0.62,671894.0530433651,4689443.224834488,225322.0,42,T,4
2023/02/20/17:53:23.246741,0,82403,0,GNSS,42.338266006666665,71.08661751833333,33.15,0.62,671894.0520221323,4689443.221661333,225323.0,42,T,4
2023/02/20/17:53:24.211412,0,82404,0,GNSS,42.33826602833334,71.08661750666667,33.146,0.62,671894.051001965,4689443.224043665,225324.0,42,T,4
2023/02/20/17:53:25.185709,0,82405,0,GNSS,42.338266053333335,71.08661753166666,33.141,0.62,671894.0529934095,4689443.226870266,225325.0,42,T,4
2023/02/20/17:53:26.194943,0,82406,0,GNSS,42.338266035,71.08661752333333,33.142,0.62,671894.0523568424,4689443.224817642,225326.0,42,T,4
2023/02/20/17:53:27.197525,0,82407,0,GNSS,42.338266045,71.08661751833333,33.139,0.62,671894.0519176795,4689443.225917958,225327.0,42,T,4
2023/02/20/17:53:28.181614,0,82408,0,GNSS,42.33826603166667,71.08661750333333,33.138,0.62,671894.0507182698,4689443.224407069,225328.0,42,T,4
2023/02/20/17:53:29.207629,0,82409,0,GNSS,42.33826605833333,71.08661752666667,33.14,0.62,671894.0525678728,4689443.22741537,225329.0,42,T,4
2023/02/20/17:53:30.178272,0,82410,0,GNSS,42.338266055,71.08661750833333,33.141,0.62,671894.0510666062,4689443.227008165,225330.0,42,T,4
2023/02/20/17:53:31.156399,0,82411,0,GNSS,42.338266063333336,71.08661752833333,33.135,0.62,671894.0526915526,4689443.22797395,225331.0,42,T,4
2023/02/20/17:53:32.178420,0,82412,0,GNSS,42.33826604833333,71.086617505,33.135,0.62,671894.0508101637,4689443.2262611445,225332.0,42,T,4
2023/02/20/17:53:33.176308,0,82413,0,GNSS,42.338266043333334,71.08661751833333,33.137,0.62,671894.051922221,4689443.225732886,225333.0,42,T,4
2023/02/20/17:53:34.163795,0,82414,0,GNSS,42.338266015,71.08661751,33.139,0.62,671894.0513129046,4689443.22256984,225334.0,42,T,4
2023/02/20/17:53:35.214570,0,82415,0,GNSS,42.338266026666666,71.08661752833333,33.142,0.62,671894.052791464,4689443.223902396,225335.0,42,T,4
2023/02/20/17:53:36.222744,0,82416,0,GNSS,42.33826602,71.086617525,33.147,0.62,671894.0525350216,4689443.223155376,225336.0,42,T,4
2023/02/20/17:53:37.193406,0,82417,0,GNSS,42.33826605833333,71.08661752666667,33.138,0.62,671894.0525678728,4689443.22741537,225337.0,42,T,4
