time,.Header.seq,.Header.stamp.secs,.Header.stamp.nsecs,.Header.frame_id,.Latitude,.Longitude,.Altitude,.HDOP,.UTM_easting,.UTM_northing,.UTC,.Zone,.Letter,.fixed_quality
2023/02/20/17:53:38.186081,0,82418,0,GNSS,42.33826605833333,71.08661752833333,33.138,0.62,671894.0527051769,4689443.227418739,225338.0,42,T,4
2023/02/20/17:53:39.165561,0,82419,0,GNSS,42.338266053333335,71.08661751333334,33.138,0.62,671894.05148306,4689443.226833204,225339.0,42,T,4
2023/02/20/17:53:40.145376,0,82420,0,GNSS,42.33826606,71.08661751333334,33.134,0.62,671894.0514648943,4689443.227573486,225340.0,42,T,4
2023/02/20/17:53:41.199024,0,82421,0,GNSS,42.338266051666665,71.08661749833334,33.136,0.62,671894.0502518602,4689443.226617808,225341.0,42,T,4
2023/02/20/17:53:42.181202,0,82422,0,GNSS,42.338266051666665,71.08661750833333,33.137,0.62,671894.051075689,4689443.226638025,225342.0,42,T,4
2023/02/20/17:53:43.187929,0,82423,0,GNSS,42.338266041666664,71.08661753666667,33.14,0.62,671894.0534371139,4689443.225584879,225343.0,42,T,4
2023/02/20/17:53:44.169085,0,82424,0,GNSS,42.338266041666664,71.08661753666667,33.138,0.62,671894.0534371139,4689443.225584879,225344.0,42,T,4
2023/02/20/17:53:45.146872,0,82425,0,GNSS,42.338266026666666,71.08661753333334,33.139,0.62,671894.0532033765,4689443.2239125045,225345.0,42,T,4
2023/02/20/17:53:46.170040,0,82426,0,GNSS,42.33826606,71.08661753666667,33.137,0.62,671894.0533871581,4689443.227620656,225346.0,42,T,4
2023/02/20/17:53:47.181581,0,82427,0,GNSS,42.338266061666666,71.08661752833333,33.136,0.62,671894.052696094,4689443.22778888,225347.0,42,T,4
2023/02/20/17:53:48.191069,0,82428,0,GNSS,42.338266065,71.08661749333334,33.14,0.62,671894.0498036165,4689443.228088265,225348.0,42,T,4
2023/02/20/17:53:49.186047,0,82429,0,GNSS,42.33826605833333,71.08661752,33.133,0.62,671894.0520186542,4689443.227401893,225349.0,42,T,4
2023/02/20/17:53:50.176745,0,82430,0,GNSS,42.33826607,71.086617525,33.136,0.62,671894.0523987787,4689443.228707495,225350.0,42,T,4
2023/02/20/17:53:51.530828,0,82431,0,GNSS,42.338266055,71.08661748666667,33.14,0.62,671894.0492816465,4689443.226964365,225351.0,42,T,4
2023/02/20/17:53:52.177896,0,82432,0,GNSS,42.33826604833333,71.086617515,33.141,0.62,671894.0516339884,4689443.226281361,225352.0,42,T,4
2023/02/20/17:53:53.189592,0,82433,0,GNSS,42.33826604833333,71.086617505,33.141,0.62,671894.0508101637,4689443.2262611445,225353.0,42,T,4
2023/02/20/17:53:54.189101,0,82434,0,GNSS,42.338266051666665,71.08661750833333,33.136,0.62,671894.051075689,4689443.226638025,225354.0,42,T,4
2023/02/20/17:53:55.208026,0,82435,0,GNSS,42.338266071666666,71.086617515,33.133,0.62,671894.0515704084,4689443.2288723495,225355.0,42,T,4
2023/02/20/17:53:56.194519,0,82436,0,GNSS,42.33826605666667,71.08661749666666,33.134,0.62,671894.0501009318,4689443.227169652,225356.0,42,T,4
2023/02/20/17:53:57.200346,0,82437,0,GNSS,42.338266063333336,71.08661753666667,33.135,0.62,671894.0533780752,4689443.227990797,225357.0,42,T,4
2023/02/20/17:53:58.174498,0,82438,0,GNSS,42.338266051666665,71.08661750666667,33.136,0.62,671894.050938385,4689443.226634655,225358.0,42,T,4
2023/02/20/17:53:59.237794,0,82439,0,GNSS,42.33826605666667,71.08661751,33.133,0.62,671894.0511993689,4689443.227196606,225359.0,42,T,4
2023/02/20/17:54:00.183099,0,82440,0,GNSS,42.338266061666666,71.086617515,33.136,0.62,671894.0515976569,4689443.227761925,225400.0,42,T,4
2023/02/20/17:54:01.191598,0,82441,0,GNSS,42.33826607333334,71.08661752833333,33.137,0.62,671894.052664304,4689443.229084374,225401.0,42,T,4
2023/02/20/17:54:02.162329,0,82442,0,GNSS,42.33826606,71.0866175,33.134,0.62,671894.0503664572,4689443.227546532,225402.0,42,T,4
2023/02/20/17:54:03.175677,0,82443,0,GNSS,42.33826605,71.086617505,33.137,0.62,671894.0508056222,4689443.226446216,225403.0,42,T,4
2023/02/20/17:54:04.167254,0,82444,0,GNSS,42.33826607333334,71.08661752666667,33.134,0.62,671894.052527,4689443.229081006,225404.0,42,T,4
2023/02/20/17:54:05.215374,0,82445,0,GNSS,42.33826607,71.086617485,33.135,0.62,671894.0491034695,4689443.228626632,225405.0,42,T,4
2023/02/20/17:54:06.183764,0,82446,0,GNSS,42.33826606,71.086617505,33.135,0.62,671894.0507783737,4689443.227556639,225406.0,42,T,4
2023/02/20/17:54:07.154915,0,82447,0,GNSS,42.33826604666667,71.08661752166667,33.136,0.62,671894.0521877484,4689443.226109767,225407.0,42,T,4
2023/02/20/17:54:08.169436,0,82448,0,GNSS,42.338266055,71.08661752833333,33.14,0.62,671894.0527142597,4689443.227048597,225408.0,42,T,4
2023/02/20/17:54:09.252141,0,82449,0,GNSS,42.33826603333333,71.08661752,33.142,0.62,671894.0520867757,4689443.224625832,225409.0,42,T,4
2023/02/20/17:54:10.193253,0,82450,0,GNSS,42.33826605833333,71.08661751,33.14,0.62,671894.0511948275,4689443.227381677,225410.0,42,T,4
2023/02/20/17:54:11.208612,0,82451,0,GNSS,42.33826607666666,71.08661748666667,33.14,0.62,671894.0492226079,4689443.229370284,225411.0,42,T,4
2023/02/20/17:54:12.151995,0,82452,0,GNSS,42.338266075,71.08661748833333,33.138,0.62,671894.0493644534,4689443.229188581,225412.0,42,T,4
2023/02/20/17:54:13.157881,0,82453,0,GNSS,42.33826607,71.08661751833333,33.137,0.62,671894.051849558,4689443.228694018,225413.0,42,T,4
2023/02/20/17:54:14.172433,0,82454,0,GNSS,42.338266055,71.08661751666666,33.142,0.62,671894.0517531268,4689443.227025012,225414.0,42,T,4
2023/02/20/17:54:15.153147,0,82455,0,GNSS,42.338266035,71.086617505,33.141,0.62,671894.0508464952,4689443.22478058,225415.0,42,T,4
2023/02/20/17:54:16.186430,0,82456,0,GNSS,42.33826603166667,71.086617515,33.148,0.62,671894.0516794027,4689443.224430655,225416.0,42,T,4
2023/02/20/17:54:17.187060,0,82457,0,GNSS,42.338266006666665,71.08661752166667,33.151,0.62,671894.0522967427,4689443.221668072,225417.0,42,T,4
2023/02/20/17:54:18.190402,0,82458,0,GNSS,42.33826603833333,71.08661754,33.142,0.62,671894.053720807,4689443.225221476,225418.0,42,T,4
2023/02/20/17:54:19.193575,0,82459,0,GNSS,42.33826604833333,71.08661753166666,33.145,0.62,671894.0530070337,4689443.226315054,225419.0,42,T,4
2023/02/20/17:54:20.185910,0,82460,0,GNSS,42.33826604666667,71.08661751333334,33.146,0.62,671894.0515012257,4689443.226092922,225420.0,42,T,4
2023/02/20/17:54:21.196239,0,82461,0,GNSS,42.33826603833333,71.08661751166666,33.141,0.62,671894.0513866288,4689443.225164197,225421.0,42,T,4
2023/02/20/17:54:22.176238,0,82462,0,GNSS,42.33826602166667,71.08661747166667,33.145,0.62,671894.0481367339,4689443.22323263,225422.0,42,T,4
2023/02/20/17:54:23.167190,0,82463,0,GNSS,42.338266041666664,71.08661749166667,33.146,0.62,671894.0497298924,4689443.225493908,225423.0,42,T,4
2023/02/20/17:54:24.163293,0,82464,0,GNSS,42.33826603833333,71.08661748666667,33.146,0.62,671894.0493270608,4689443.225113657,225424.0,42,T,4
2023/02/20/17:54:25.180720,0,82465,0,GNSS,42.33826605,71.08661753666667,33.146,0.62,671894.0534144067,4689443.226510232,225425.0,42,T,4
2023/02/20/17:54:26.192260,0,82466,0,GNSS,42.33826604833333,71.08661752,33.147,0.62,671894.0520459028,4689443.226291468,225426.0,42,T,4
2023/02/20/17:54:27.192953,0,82467,0,GNSS,42.33826606,71.08661753833333,33.147,0.62,671894.0535244623,4689443.227624026,225427.0,42,T,4
2023/02/20/17:54:28.233795,0,82468,0,GNSS,42.338266063333336,71.08661755,33.144,0.62,671894.0544765103,4689443.228017752,225428.0,42,T,4
2023/02/20/17:54:29.237251,0,82469,0,GNSS,42.33826604,71.08661749833334,33.146,0.62,671894.0502836502,4689443.225322314,225429.0,42,T,4
2023/02/20/17:54:30.200083,0,82470,0,GNSS,42.338266041666664,71.08661751333334,33.146,0.62,671894.05151485,4689443.225537708,225430.0,42,T,4
2023/02/20/17:54:31.198560,0,82471,0,GNSS,42.338266005,71.08661750833333,33.146,0.62,671894.0512028491,4689443.221456048,225431.0,42,T,4
2023/02/20/17:54:32.167765,0,82472,0,GNSS,42.338266026666666,71.08661751333334,33.149,0.62,671894.0515557228,4689443.223872072,225432.0,42,T,4
2023/02/20/17:54:33.189601,0,82473,0,GNSS,42.33826603166667,71.08661752833333,33.146,0.62,671894.0527778398,4689443.2244576095,225433.0,42,T,4
2023/02/20/17:54:34.147981,0,82474,0,GNSS,42.338266043333334,71.086617525,33.145,0.62,671894.0524714416,4689443.225746364,225434.0,42,T,4
2023/02/20/17:54:35.184130,0,82475,0,GNSS,42.33826603166667,71.08661754,33.143,0.62,671894.0537389728,4689443.224481194,225435.0,42,T,4
2023/02/20/17:54:36.200347,0,82476,0,GNSS,42.338266045,71.086617535,33.146,0.62,671894.0532907268,4689443.22595165,225436.0,42,T,4
2023/02/20/17:54:37.202158,0,82477,0,GNSS,42.33826603166667,71.08661753333334,33.15,0.62,671894.0531897522,4689443.224467717,225437.0,42,T,4
2023/02/20/17:54:38.147615,0,82478,0,GNSS,42.338266018333336,71.086617525,33.151,0.62,671894.052539563,4689443.222970306,225438.0,42,T,4
2023/02/20/17:54:39.176794,0,82479,0,GNSS,42.33826604,71.08661752833333,33.149,0.62,671894.0527551326,4689443.225382961,225439.0,42,T,4
2023/02/20/17:54:40.207608,0,82480,0,GNSS,42.33826603166667,71.08661753833333,33.15,0.62,671894.0536016666,4689443.224477826,225440.0,42,T,4
2023/02/20/17:54:41.192413,0,82481,0,GNSS,42.33826602,71.086617515,33.147,0.62,671894.0517111927,4689443.22313516,225441.0,42,T,4
2023/02/20/17:54:42.191390,0,82482,0,GNSS,42.33826603166667,71.086617545,33.145,0.62,671894.0541508851,4689443.224491303,225442.0,42,T,4
2023/02/20/17:54:43.196067,0,82483,0,GNSS,42.338266045,71.08661752666667,33.148,0.62,671894.0526042043,4689443.225934804,225443.0,42,T,4
2023/02/20/17:54:44.159980,0,82484,0,GNSS,42.338266025,71.086617505,33.146,0.62,671894.0508737437,4689443.223670158,225444.0,42,T,4
2023/02/20/17:54:45.186491,0,82485,0,GNSS,42.33826604,71.08661759,33.14,0.62,671894.0578354015,4689443.225507625,225445.0,42,T,4
2023/02/20/17:54:46.161098,0,82486,0,GNSS,42.338266041666664,71.08661756833334,33.141,0.62,671894.0560459003,4689443.225648895,225446.0,42,T,4
2023/02/20/17:54:47.210579,0,82487,0,GNSS,42.33826603,71.08661751833333,33.149,0.62,671894.0519585523,4689443.224252323,225447.0,42,T,4
2023/02/20/17:54:48.178374,0,82488,0,GNSS,42.33826602833334,71.08661753,33.142,0.62,671894.0529242267,4689443.224090836,225448.0,42,T,4
2023/02/20/17:54:49.200590,0,82489,0,GNSS,42.33826602333333,71.08661752833333,33.143,0.62,671894.0528005469,4689443.223532256,225449.0,42,T,4
2023/02/20/17:54:50.150563,0,82490,0,GNSS,42.338266041666664,71.08661754,33.145,0.62,671894.0537117242,4689443.225591618,225450.0,42,T,4
2023/02/20/17:54:51.189395,0,82491,0,GNSS,42.338266043333334,71.08661754166667,33.144,0.62,671894.0538444868,4689443.225780057,225451.0,42,T,4
2023/02/20/17:54:52.177240,0,82492,0,GNSS,42.338266026666666,71.08661750833333,33.146,0.62,671894.0511438105,4689443.223861964,225452.0,42,T,4
2023/02/20/17:54:53.187829,0,82493,0,GNSS,42.33826603333333,71.08661754333333,33.145,0.72,671894.0540090395,4689443.224673003,225453.0,42,T,4
2023/02/20/17:54:54.186462,0,82494,0,GNSS,42.33826602833334,71.08661753166666,33.146,0.72,671894.0530615309,4689443.224094205,225454.0,42,T,4
2023/02/20/17:54:55.175153,0,82495,0,GNSS,42.33826603333333,71.08661750833333,33.148,0.72,671894.0511256448,4689443.224602248,225455.0,42,T,4
2023/02/20/17:54:56.152587,0,82496,0,GNSS,42.33826603,71.08661752666667,33.143,0.72,671894.0526450771,4689443.224269168,225456.0,42,T,4
2023/02/20/17:54:57.180871,0,82497,0,GNSS,42.338266015,71.08661752333333,33.142,0.72,671894.0524113396,4689443.222596794,225457.0,42,T,4
2023/02/20/17:54:58.190300,0,82498,0,GNSS,42.338266006666665,71.08661753333334,33.142,0.72,671894.0532578735,4689443.221691657,225458.0,42,T,4
2023/02/20/17:54:59.200770,0,82499,0,GNSS,42.338266035,71.08661751166666,33.142,0.62,671894.0513957116,4689443.224794056,225459.0,42,T,4
2023/02/20/17:55:00.175034,0,82500,0,GNSS,42.33826604666667,71.08661751,33.145,0.62,671894.0512266175,4689443.2260861825,225500.0,42,T,4
2023/02/20/17:55:01.180459,0,82501,0,GNSS,42.33826605833333,71.08661751333334,33.148,0.62,671894.0514694357,4689443.2273884155,225501.0,42,T,4
2023/02/20/17:55:02.157048,0,82502,0,GNSS,42.33826602333333,71.086617515,33.151,0.62,671894.0517021099,4689443.223505302,225502.0,42,T,4
2023/02/20/17:55:03.177499,0,82503,0,GNSS,42.33826603,71.08661751833333,33.146,0.62,671894.0519585523,4689443.224252323,225503.0,42,T,4
2023/02/20/17:55:04.167824,0,82504,0,GNSS,42.33826603,71.08661753666667,33.148,0.62,671894.0534689039,4689443.224289385,225504.0,42,T,4
2023/02/20/17:55:05.197279,0,82505,0,GNSS,42.33826605,71.08661753166666,33.144,0.62,671894.0530024923,4689443.226500125,225505.0,42,T,4
2023/02/20/17:55:06.214139,0,82506,0,GNSS,42.338266045,71.08661751833333,33.148,0.62,671894.0519176795,4689443.225917958,225506.0,42,T,4
2023/02/20/17:55:07.198583,0,82507,0,GNSS,42.338266061666666,71.08661753,33.148,0.62,671894.0528333981,4689443.227792249,225507.0,42,T,4
2023/02/20/17:55:08.168089,0,82508,0,GNSS,42.33826603666667,71.086617495,33.15,0.62,671894.0500181249,4689443.224945435,225508.0,42,T,4
2023/02/20/17:55:09.196476,0,82509,0,GNSS,42.33826605,71.08661750666667,33.144,0.62,671894.0509429264,4689443.226449585,225509.0,42,T,4
2023/02/20/17:55:10.323110,0,82510,0,GNSS,42.338266,71.08661747833334,33.147,0.62,671894.0487449911,4689443.220840188,225510.0,42,T,4
2023/02/20/17:55:11.185009,0,82511,0,GNSS,42.33826605666667,71.086617525,33.144,0.62,671894.0524351101,4689443.22722693,225511.0,42,T,4
2023/02/20/17:55:12.251570,0,82512,0,GNSS,42.33826604833333,71.08661748666667,33.147,0.62,671894.0492998122,4689443.2262240825,225512.0,42,T,4
2023/02/20/17:55:13.198203,0,82513,0,GNSS,42.33826604666667,71.08661750666667,33.144,0.62,671894.0509520093,4689443.2260794435,225513.0,42,T,4
2023/02/20/17:55:14.160297,0,82514,0,GNSS,42.33826603666667,71.08661751666666,33.143,0.62,671894.0518030825,4689443.224989235,225514.0,42,T,4
2023/02/20/17:55:15.197530,0,82515,0,GNSS,42.33826606,71.08661749666666,33.144,0.62,671894.0500918489,4689443.227539793,225515.0,42,T,4
2023/02/20/17:55:16.190667,0,82516,0,GNSS,42.338266055,71.08661748833333,33.142,0.62,671894.0494189506,4689443.226967734,225516.0,42,T,4
2023/02/20/17:55:17.188684,0,82517,0,GNSS,42.338266043333334,71.08661747,33.141,0.62,671894.047940389,4689443.2256351765,225517.0,42,T,4
2023/02/20/17:55:18.178438,0,82518,0,GNSS,42.338266055,71.08661749166667,33.145,0.62,671894.0496935609,4689443.226974472,225518.0,42,T,4
2023/02/20/17:55:19.196931,0,82519,0,GNSS,42.338266078333334,71.08661753333334,33.141,0.62,671894.053062592,4689443.229649694,225519.0,42,T,4
2023/02/20/17:55:20.159533,0,82520,0,GNSS,42.338266055,71.08661752166667,33.14,0.62,671894.0521650412,4689443.22703512,225520.0,42,T,4
2023/02/20/17:55:21.169337,0,82521,0,GNSS,42.33826604,71.08661749333334,33.144,0.62,671894.0498717378,4689443.225312205,225521.0,42,T,4
2023/02/20/17:55:22.150589,0,82522,0,GNSS,42.33826602166667,71.08661749833334,33.138,0.62,671894.050333606,4689443.223286538,225522.0,42,T,4
2023/02/20/17:55:23.178496,0,82523,0,GNSS,42.338266041666664,71.086617515,33.144,0.62,671894.0516521542,4689443.2255410785,225523.0,42,T,4
2023/02/20/17:55:24.183372,0,82524,0,GNSS,42.338266078333334,71.08661749666666,33.138,0.62,671894.0500418933,4689443.229575569,225524.0,42,T,4
2023/02/20/17:55:25.207040,0,82525,0,GNSS,42.33826608333333,71.08661751166666,33.141,0.62,671894.0512640101,4689443.230161106,225525.0,42,T,4
2023/02/20/17:55:26.189149,0,82526,0,GNSS,42.33826609166667,71.08661752166667,33.138,0.62,671894.0520651297,4689443.231106673,225526.0,42,T,4
2023/02/20/17:55:27.189504,0,82527,0,GNSS,42.33826610166667,71.08661749333334,33.133,0.62,671894.0497037049,4689443.232159819,225527.0,42,T,4
2023/02/20/17:55:28.152398,0,82528,0,GNSS,42.33826608333333,71.08661752666667,33.135,0.62,671894.0524997513,4689443.230191429,225528.0,42,T,4
2023/02/20/17:55:29.183158,0,82529,0,GNSS,42.33826606666667,71.08661751666666,33.141,0.62,671894.0517213368,4689443.228320507,225529.0,42,T,4
2023/02/20/17:55:30.181897,0,82530,0,GNSS,42.338266055,71.08661751166666,33.143,0.62,671894.0513412145,4689443.227014905,225530.0,42,T,4
2023/02/20/17:55:31.263005,0,82531,0,GNSS,42.338266065,71.08661750833333,33.14,0.62,671894.0510393577,4689443.228118589,225531.0,42,T,4
2023/02/20/17:55:32.175633,0,82532,0,GNSS,42.338266053333335,71.086617475,33.142,0.62,671894.048325057,4689443.226755709,225532.0,42,T,4
2023/02/20/17:55:33.186284,0,82533,0,GNSS,42.33826606833333,71.08661752833333,33.14,0.62,671894.0526779284,4689443.228529163,225533.0,42,T,4
2023/02/20/17:55:34.213344,0,82534,0,GNSS,42.338266053333335,71.086617525,33.139,0.62,671894.0524441929,4689443.226856788,225534.0,42,T,4
2023/02/20/17:55:35.181549,0,82535,0,GNSS,42.338266055,71.08661750833333,33.139,0.62,671894.0510666062,4689443.227008165,225535.0,42,T,4
2023/02/20/17:55:36.140318,0,82536,0,GNSS,42.338266078333334,71.08661752833333,33.14,0.62,671894.0526506797,4689443.229639586,225536.0,42,T,4
2023/02/20/17:55:37.184992,0,82537,0,GNSS,42.338266065,71.08661752333333,33.145,0.62,671894.0522750968,4689443.228148913,225537.0,42,T,4
2023/02/20/17:55:38.166958,0,82538,0,GNSS,42.33826607666666,71.08661751,33.141,0.62,671894.0511448717,4689443.2294174535,225538.0,42,T,4
2023/02/20/17:55:39.199258,0,82539,0,GNSS,42.338266065,71.086617515,33.143,0.62,671894.0515885741,4689443.228132067,225539.0,42,T,4
2023/02/20/17:55:40.226637,0,82540,0,GNSS,42.338266086666664,71.08661753166666,33.136,0.62,671894.0529025808,4689443.230571677,225540.0,42,T,4
2023/02/20/17:55:41.477395,0,82541,0,GNSS,42.33826606666667,71.08661754,33.142,0.62,671894.0536436026,4689443.228367677,225541.0,42,T,4
2023/02/20/17:55:42.194623,0,82542,0,GNSS,42.338266105,71.08661749,33.14,0.62,671894.0494200118,4689443.232523222,225542.0,42,T,4
2023/02/20/17:55:43.217264,0,82543,0,GNSS,42.338266063333336,71.08661752,33.138,0.62,671894.05200503,4689443.227957104,225543.0,42,T,4
2023/02/20/17:55:44.238360,0,82544,0,GNSS,42.33826604833333,71.086617545,33.146,0.62,671894.0541054708,4689443.226342008,225544.0,42,T,4
2023/02/20/17:55:45.191750,0,82545,0,GNSS,42.33826608166667,71.086617535,33.137,0.62,671894.0531908154,4689443.230023205,225545.0,42,T,4
2023/02/20/17:55:46.153990,0,82546,0,GNSS,42.338266045,71.08661752666667,33.139,0.62,671894.0526042043,4689443.225934804,225546.0,42,T,4
2023/02/20/17:55:47.241951,0,82547,0,GNSS,42.33826606666667,71.08661753,33.143,0.62,671894.0528197738,4689443.228347461,225547.0,42,T,4
2023/02/20/17:55:48.172964,0,82548,0,GNSS,42.338266041666664,71.08661750333333,33.147,0.62,671894.0506910211,4689443.225517493,225548.0,42,T,4
2023/02/20/17:55:49.190400,0,82549,0,GNSS,42.33826607666666,71.08661752,33.145,0.62,671894.0519686985,4689443.22943767,225549.0,42,T,4
2023/02/20/17:55:50.175231,0,82550,0,GNSS,42.33826605833333,71.08661752,33.15,0.62,671894.0520186542,4689443.227401893,225550.0,42,T,4
2023/02/20/17:55:51.201134,0,82551,0,GNSS,42.338266075,71.08661755166666,33.139,0.62,671894.0545820243,4689443.229316615,225551.0,42,T,4
2023/02/20/17:55:52.188427,0,82552,0,GNSS,42.338266095,71.08661752833333,33.149,0.62,671894.0526052654,4689443.2314902935,225552.0,42,T,4
2023/02/20/17:55:53.167981,0,82553,0,GNSS,42.33826608166667,71.08661753666667,33.145,0.62,671894.0533281196,4689443.230026575,225553.0,42,T,4
2023/02/20/17:55:54.188729,0,82554,0,GNSS,42.338266065,71.08661752,33.145,0.62,671894.0520004885,4689443.228142175,225554.0,42,T,4
2023/02/20/17:55:55.133088,0,82555,0,GNSS,42.338266075,71.08661753166666,33.149,0.62,671894.0529343708,4689443.229276183,225555.0,42,T,4
2023/02/20/17:55:56.188654,0,82556,0,GNSS,42.33826607,71.086617525,33.151,0.62,671894.0523987787,4689443.228707495,225556.0,42,T,4
2023/02/20/17:55:57.183635,0,82557,0,GNSS,42.33826606,71.08661755666667,33.15,0.62,671894.0550348137,4689443.227661088,225557.0,42,T,4
2023/02/20/17:55:58.191889,0,82558,0,GNSS,42.338266051666665,71.08661753333334,33.15,0.62,671894.0531352549,4689443.226688565,225558.0,42,T,4
2023/02/20/17:55:59.262411,0,82559,0,GNSS,42.33826602833334,71.08661753,33.149,0.62,671894.0529242267,4689443.224090836,225559.0,42,T,4
2023/02/20/17:56:00.173550,0,82560,0,GNSS,42.338266041666664,71.08661755666667,33.152,0.62,671894.0550847695,4689443.225625311,225600.0,42,T,4
2023/02/20/17:56:01.201885,0,82561,0,GNSS,42.33826605,71.08661755666667,33.149,0.62,671894.0550620623,4689443.226550664,225601.0,42,T,4
2023/02/20/17:56:02.207683,0,82562,0,GNSS,42.33826603833333,71.08661756166667,33.153,0.62,671894.0555057647,4689443.225265277,225602.0,42,T,4
2023/02/20/17:56:03.207005,0,82563,0,GNSS,42.338266063333336,71.08661755166666,33.152,0.62,671894.0546138143,4689443.228021121,225603.0,42,T,4
2023/02/20/17:56:04.147447,0,82564,0,GNSS,42.33826602333333,71.08661751833333,33.152,0.62,671894.051976718,4689443.22351204,225604.0,42,T,4
2023/02/20/17:56:05.211007,0,82565,0,GNSS,42.338266026666666,71.08661753333334,33.155,0.62,671894.0532033765,4689443.2239125045,225605.0,42,T,4
2023/02/20/17:56:06.213965,0,82566,0,GNSS,42.33826603666667,71.086617545,33.152,0.62,671894.0541372608,4689443.225046514,225606.0,42,T,4
2023/02/20/17:56:07.165189,0,82567,0,GNSS,42.338266051666665,71.08661753666667,33.156,0.62,671894.0534098652,4689443.226695303,225607.0,42,T,4
2023/02/20/17:56:08.187160,0,82568,0,GNSS,42.33826604666667,71.08661754333333,33.153,0.62,671894.0539727081,4689443.226153569,225608.0,42,T,4
2023/02/20/17:56:09.179869,0,82569,0,GNSS,42.33826603333333,71.08661755333334,33.155,0.62,671894.0548328663,4689443.224693218,225609.0,42,T,4
2023/02/20/17:56:10.176390,0,82570,0,GNSS,42.33826600166667,71.08661752833333,33.153,0.62,671894.0528595855,4689443.221126337,225610.0,42,T,4
2023/02/20/17:56:11.191626,0,82571,0,GNSS,42.338266015,71.08661752833333,33.153,0.62,671894.052823254,4689443.222606903,225611.0,42,T,4
